name,score,x,y,label
ISIC_0014169,0.3417523205280304,20,14,0
ISIC_0014173,0.8206942677497864,21,14,1
ISIC_0014174,0.0036749555729329595,22,14,0
ISIC_0014186,0.3156788647174835,23,14,1
ISIC_0014189,0.8086397051811218,24,14,1
ISIC_0014190,0.5068018436431885,25,14,1
ISIC_0014217,0.8542220592498779,26,14,1
ISIC_0014222,0.8647615909576416,27,14,1
ISIC_0014249,0.7775203585624695,28,14,1
ISIC_0014255,0.26060962677001953,29,14,1
ISIC_0014270,0.19538144767284396,30,14,1
ISIC_0014288,0.0932123437523842,31,14,1
ISIC_0014291,0.3913653492927551,32,14,1
ISIC_0014299,0.002336479024961591,33,14,0
ISIC_0014311,0.7258467078208923,34,14,0
ISIC_0014316,0.5360133051872253,35,14,1
ISIC_0014324,0.6115220785140991,36,14,1
ISIC_0014327,0.6461830139160156,37,14,1
ISIC_0014328,0.2739711105823517,38,14,0
ISIC_0014336,0.6740288734436035,39,14,1
ISIC_0014361,0.3649321496486664,0,15,1
ISIC_0014365,0.1077347844839096,1,15,0
ISIC_0014392,0.21437318623065948,2,15,0
ISIC_0014428,0.22113250195980072,3,15,1
ISIC_0014430,0.018735883757472042,4,15,0
ISIC_0014434,0.2530649602413177,5,15,1
ISIC_0014440,0.0005821668310090901,6,15,0
ISIC_0014441,0.3167341351509094,7,15,0
ISIC_0014454,0.4390648603439331,8,15,1
ISIC_0014476,0.38603416085243225,9,15,1
ISIC_0014486,0.3354600965976715,10,15,1
ISIC_0014489,0.5751315355300903,11,15,1
ISIC_0014490,0.11005903035402298,12,15,0
ISIC_0014498,0.011791405268013477,13,15,0
ISIC_0014506,0.6693170070648193,14,15,1
ISIC_0014507,0.6359056830406189,15,15,1
ISIC_0014511,0.0012932284735143185,16,15,0
ISIC_0014526,0.0052609480917453775,17,15,0
ISIC_0014529,0.0021594520658254623,18,15,0
ISIC_0014537,0.1478140503168106,19,15,0
ISIC_0014542,0.7040226459503174,20,15,1
ISIC_0014543,0.1022552102804184,21,15,1
ISIC_0014547,0.0711263120174408,22,15,0
ISIC_0014567,0.040830183774232864,23,15,0
ISIC_0014574,0.013291521929204464,24,15,0
ISIC_0014577,0.07195692509412767,25,15,0
ISIC_0014583,0.010309617966413498,26,15,0
ISIC_0014600,0.3386710286140442,27,15,0
ISIC_0014603,0.3847135901451111,28,15,0
ISIC_0014617,0.0473550446331501,29,15,0
ISIC_0014628,0.01764602214097977,30,15,0
ISIC_0014637,0.003176422091200948,31,15,0
ISIC_0014639,0.5495976209640503,32,15,0
ISIC_0014643,0.03444408252835274,33,15,0
ISIC_0014652,0.0282819215208292,34,15,0
ISIC_0014661,0.004546749871224165,35,15,0
ISIC_0014664,0.3284790515899658,36,15,0
ISIC_0014675,0.03956203535199165,37,15,0
ISIC_0014684,0.18642911314964292,38,15,0
ISIC_0014685,0.00028984036180190737,39,15,0
ISIC_0014693,0.5238918662071228,0,16,0
ISIC_0014696,0.06766176968812943,1,16,0
ISIC_0014715,0.0940934270620346,2,16,0
ISIC_0014716,0.06456343829631805,3,16,0
ISIC_0014723,0.049074988812208176,4,16,0
ISIC_0014724,0.3309512734413147,5,16,0
ISIC_0014726,0.169353187084198,6,16,0
ISIC_0014728,0.0024799027014523745,7,16,0
ISIC_0014729,0.203703448176384,8,16,0
ISIC_0014739,0.08091406524181366,9,16,0
ISIC_0014740,0.06887760013341904,10,16,0
ISIC_0014748,0.4571887850761414,11,16,0
ISIC_0014749,0.13991302251815796,12,16,0
ISIC_0014755,0.3707832396030426,13,16,0
ISIC_0014762,0.6407011151313782,14,16,0
ISIC_0014765,0.2331292033195496,15,16,0
ISIC_0014770,0.0374164804816246,16,16,0
ISIC_0014775,0.24677926301956174,17,16,0
ISIC_0014779,0.22323961555957794,18,16,0
ISIC_0014782,0.0651245266199112,19,16,0
ISIC_0014786,0.0971410870552063,20,16,0
ISIC_0014787,0.0790829062461853,21,16,0
ISIC_0014792,0.006884664762765169,22,16,0
ISIC_0014798,0.002478929702192545,23,16,0
ISIC_0014800,0.17645537853240967,24,16,1
ISIC_0014803,0.4120911061763763,25,16,0
ISIC_0014808,0.01256137527525425,26,16,0
ISIC_0014809,0.08163847774267198,27,16,1
ISIC_0014820,0.001679822918958962,28,16,0
ISIC_0014825,0.01286081597208977,29,16,0
ISIC_0014829,0.012564295902848244,30,16,0
ISIC_0014830,0.031916726380586624,31,16,0
ISIC_0014838,0.3337224721908569,32,16,0
ISIC_0014843,0.15296974778175354,33,16,0
ISIC_0014844,0.2080143392086029,34,16,0
ISIC_0014845,0.020377017557621,35,16,0
ISIC_0014846,0.02336341142654419,36,16,0
ISIC_0014850,0.034796781837940216,37,16,0
ISIC_0014860,0.06132939457893372,38,16,0
ISIC_0014879,0.00030246781534515316,39,16,0
ISIC_0014898,0.4221922755241394,0,17,0
ISIC_0014904,0.011837943457067013,1,17,0
ISIC_0014921,0.001041626441292465,2,17,0
ISIC_0014923,0.0022614330518990755,3,17,0
ISIC_0014927,0.015729889273643494,4,17,0
ISIC_0014938,0.495397686958313,5,17,0
ISIC_0014941,0.009032255038619041,6,17,0
ISIC_0014947,0.15594816207885742,7,17,0
ISIC_0014949,0.01662424951791763,8,17,0
ISIC_0014951,0.3838009536266327,9,17,1
ISIC_0014958,0.6011804342269897,10,17,0
ISIC_0014987,0.016997374594211582,11,17,1
ISIC_0014992,0.0014301001792773604,12,17,0
ISIC_0014994,0.008961670100688934,13,17,0
ISIC_0015005,0.6440660953521729,14,17,1
ISIC_0015013,0.7840597629547119,15,17,0
ISIC_0015016,0.02161788195371628,16,17,0
ISIC_0015020,0.1694011092185974,17,17,0
ISIC_0015030,0.008366961032152176,18,17,0
ISIC_0015032,0.1618756502866745,19,17,0
ISIC_0015044,0.11502469331026074,20,17,0
ISIC_0015071,0.8188391923904419,21,17,1
ISIC_0015082,0.613453209400177,22,17,1
ISIC_0015110,0.9305441975593568,23,17,1
ISIC_0015113,0.10072296857833862,24,17,0
ISIC_0015124,0.3062813878059387,25,17,1
ISIC_0015129,0.30024784803390503,26,17,0
ISIC_0015130,0.015390623360872269,27,17,0
ISIC_0015136,0.9577388167381288,28,17,1
ISIC_0015139,0.11393411457538605,29,17,0
ISIC_0015142,0.0755385234951973,30,17,1
ISIC_0015149,0.5444711446762085,31,17,0
ISIC_0015156,0.6515477895736694,32,17,1
ISIC_0015163,0.3386636972427368,33,17,1
ISIC_0015170,0.5946391820907593,34,17,0
ISIC_0015171,0.4484725296497345,35,17,0
ISIC_0015173,0.11005470156669617,36,17,0
ISIC_0015176,0.0530342310667038,37,17,0
ISIC_0015184,0.00853675790131092,38,17,0
ISIC_0015189,0.07545610517263412,39,17,1
ISIC_0015201,0.010885536670684814,0,18,0
ISIC_0015203,0.021472906693816185,1,18,0
ISIC_0015207,0.03556079789996147,2,18,0
ISIC_0015211,0.25947296619415283,3,18,0
ISIC_0015212,0.04332141950726509,4,18,0
ISIC_0015219,0.0754067599773407,5,18,1
ISIC_0015232,0.7213506102561951,6,18,0
ISIC_0015256,0.12473934888839723,7,18,1
ISIC_0015264,0.1899886578321457,8,18,0
ISIC_0015274,0.2578219771385193,9,18,0
ISIC_0015293,0.012396041303873062,10,18,0
ISIC_0015298,0.011118372902274132,11,18,0
ISIC_0015309,0.06812453269958496,12,18,0
ISIC_0015312,0.297115296125412,13,18,0
ISIC_0015360,0.17765335738658905,14,18,0
ISIC_0015369,0.010017386637628078,15,18,0
ISIC_0015395,0.002124089514836669,16,18,0
ISIC_0015403,0.03325579687952995,17,18,0
ISIC_0015411,0.0005905291181989014,18,18,0
ISIC_0015416,0.4581137597560882,19,18,0
ISIC_0015417,0.056350551545619965,20,18,0
ISIC_0015440,0.061613116413354874,21,18,0
ISIC_0015443,0.07672034204006195,22,18,0
ISIC_0015455,0.05093639343976975,23,18,0
ISIC_0015483,0.042575269937515266,24,18,0
ISIC_0015537,0.3920359313488007,25,18,0
ISIC_0015563,0.010171511210501194,26,18,0
ISIC_0015582,0.0003963610215578228,27,18,0
ISIC_0015627,0.013229467906057836,28,18,0
ISIC_0015645,0.018710596486926082,29,18,0
ISIC_0015937,0.0033730000723153357,30,18,0
ISIC_0015942,0.0007511217263527215,31,18,0
ISIC_0015944,0.06585978716611862,32,18,0
ISIC_0015949,0.0033543244935572147,33,18,0
ISIC_0015957,0.07036908715963364,34,18,0
ISIC_0015966,0.022710194811224937,35,18,0
ISIC_0015967,0.1885245144367218,36,18,0
ISIC_0015968,0.4976038336753845,37,18,0
ISIC_0015974,0.001907972851768136,38,18,0
ISIC_0015975,0.01195485796779394,39,18,0
ISIC_0015980,0.01333072315901518,0,19,0
ISIC_0015986,0.02758592925965786,1,19,0
ISIC_0015993,0.013302290812134744,2,19,0
ISIC_0015994,0.050945080816745765,3,19,0
ISIC_0016012,0.0164196714758873,4,19,0
ISIC_0016026,0.15542839467525482,5,19,0
ISIC_0016029,0.010449408553540708,6,19,0
ISIC_0016033,0.32035335898399353,7,19,0
ISIC_0016036,0.3142206072807312,8,19,0
ISIC_0016037,0.07747353613376617,9,19,0
ISIC_0016041,0.0030046796891838308,10,19,0
ISIC_0016042,0.1231049820780754,11,19,0
ISIC_0016048,0.008917801082134247,12,19,0
ISIC_0016053,0.004763700999319553,13,19,0
ISIC_0016057,0.248846247792244,14,19,0
ISIC_0016059,0.04034753143787384,15,19,0
ISIC_0016060,0.017154989764094353,16,19,0
ISIC_0016063,0.00830700621008873,17,19,0
ISIC_0016069,0.04072359949350357,18,19,0
