name,score,x,y,label
ISIC_0014173,0.6931749582290649,21,14,1
ISIC_0014174,0.012771885842084885,22,14,0
ISIC_0014186,0.08199925720691681,23,14,1
ISIC_0014189,0.6855173707008362,24,14,1
ISIC_0014190,0.767913818359375,25,14,1
ISIC_0014217,0.7660140991210938,26,14,1
ISIC_0014222,0.1984453648328781,27,14,1
ISIC_0014249,0.7616584897041321,28,14,1
ISIC_0014255,0.2787022590637207,29,14,1
ISIC_0014270,0.2144394814968109,30,14,1
ISIC_0014288,0.14423809945583346,31,14,1
ISIC_0014291,0.2912770509719849,32,14,1
ISIC_0014299,0.0211331769824028,33,14,0
ISIC_0014311,0.011496574617922306,34,14,0
ISIC_0014316,0.6182424426078796,35,14,1
ISIC_0014324,0.6226789951324463,36,14,1
ISIC_0014327,0.6952024102210999,37,14,1
ISIC_0014328,0.1693878322839737,38,14,0
ISIC_0014336,0.7813685536384583,39,14,1
ISIC_0014361,0.7339463829994202,0,15,1
ISIC_0014365,0.040823794901371,1,15,0
ISIC_0014392,0.09171032905578612,2,15,0
ISIC_0014428,0.00824263971298933,3,15,1
ISIC_0014430,0.2965739369392395,4,15,0
ISIC_0014434,0.1247466206550598,5,15,1
ISIC_0014440,0.005902327131479978,6,15,0
ISIC_0014441,0.28824493288993835,7,15,0
ISIC_0014454,0.13518759608268738,8,15,1
ISIC_0014476,0.2935729622840881,9,15,1
ISIC_0014486,0.7214492559432983,10,15,1
ISIC_0014489,0.25371360778808594,11,15,1
ISIC_0014490,0.1832266300916672,12,15,0
ISIC_0014498,0.011530216783285141,13,15,0
ISIC_0014506,0.7575460076332092,14,15,1
ISIC_0014507,0.7768446207046509,15,15,1
ISIC_0014511,0.0024635351728647947,16,15,0
ISIC_0014526,0.02482782118022442,17,15,0
ISIC_0014529,0.029175691306591037,18,15,0
ISIC_0014537,0.03193103149533272,19,15,0
ISIC_0014542,0.18238484859466556,20,15,1
ISIC_0014543,0.2022308111190796,21,15,1
ISIC_0014547,0.10774113982915877,22,15,0
ISIC_0014567,0.032599568367004395,23,15,0
ISIC_0014574,0.005489587783813477,24,15,0
ISIC_0014577,0.05237869918346405,25,15,0
ISIC_0014583,0.0015781772090122106,26,15,0
ISIC_0014600,0.03322047367691994,27,15,0
ISIC_0014603,0.2369709461927414,28,15,0
ISIC_0014617,0.0683700293302536,29,15,0
ISIC_0014628,0.009258600883185863,30,15,0
ISIC_0014637,0.013717765919864178,31,15,0
ISIC_0014639,0.2879287302494049,32,15,0
ISIC_0014643,0.02095552161335945,33,15,0
ISIC_0014652,0.3146587312221527,34,15,0
ISIC_0014661,0.006966715678572655,35,15,0
ISIC_0014664,0.405242919921875,36,15,0
ISIC_0014675,0.04988054931163788,37,15,0
ISIC_0014684,0.1641489565372467,38,15,0
ISIC_0014685,0.002098964061588049,39,15,0
ISIC_0014693,0.6489103436470032,0,16,0
ISIC_0014696,0.5579304695129395,1,16,0
ISIC_0014715,0.35019153356552124,2,16,0
ISIC_0014716,0.0022979362402111288,3,16,0
ISIC_0014723,0.003264824161306024,4,16,0
ISIC_0014724,0.4923858940601349,5,16,0
ISIC_0014726,0.05812423676252365,6,16,0
ISIC_0014728,0.006990208756178618,7,16,0
ISIC_0014729,0.319186806678772,8,16,0
ISIC_0014739,0.03878219053149223,9,16,0
ISIC_0014740,0.1689969301223755,10,16,0
ISIC_0014748,0.04618048667907715,11,16,0
ISIC_0014749,0.2255414128303528,12,16,0
ISIC_0014755,0.041796311736106866,13,16,0
ISIC_0014762,0.2618687152862549,14,16,0
ISIC_0014765,0.0187708493322134,15,16,0
ISIC_0014770,0.7605318427085876,16,16,0
ISIC_0014775,0.002371382899582386,17,16,0
ISIC_0014779,0.15102547407150269,18,16,0
ISIC_0014782,0.01402484904974699,19,16,0
ISIC_0014786,0.4283948540687561,20,16,0
ISIC_0014787,0.2643798291683197,21,16,0
ISIC_0014792,0.09337827563285828,22,16,0
ISIC_0014798,0.011833196505904198,23,16,0
ISIC_0014800,0.15244577825069427,24,16,1
ISIC_0014803,0.0166269950568676,25,16,0
ISIC_0014808,0.008959765546023846,26,16,0
ISIC_0014809,0.2603194117546081,27,16,1
ISIC_0014820,0.004661877639591694,28,16,0
ISIC_0014825,0.018651463091373444,29,16,0
ISIC_0014829,0.0037225577980279922,30,16,0
ISIC_0014830,0.02729072980582714,31,16,0
ISIC_0014838,0.5737530589103699,32,16,0
ISIC_0014843,0.02485264278948307,33,16,0
ISIC_0014844,0.008204595185816288,34,16,0
ISIC_0014845,0.002847555093467236,35,16,0
ISIC_0014846,0.0015688069397583606,36,16,0
ISIC_0014850,0.0045019611716270455,37,16,0
ISIC_0014860,0.005999359302222729,38,16,0
ISIC_0014879,0.028408989310264587,39,16,0
ISIC_0014898,0.1989828497171402,0,17,0
ISIC_0014904,0.004600906744599342,1,17,0
ISIC_0014921,0.0025827402714639898,2,17,0
ISIC_0014923,0.005065996665507555,3,17,0
ISIC_0014927,0.14742307364940646,4,17,0
ISIC_0014938,0.4996281564235687,5,17,0
ISIC_0014941,0.14370296895503998,6,17,0
ISIC_0014947,0.19006285071372986,7,17,0
ISIC_0014949,0.04376889765262604,8,17,0
ISIC_0014951,0.03160422295331955,9,17,1
ISIC_0014958,0.6503781080245972,10,17,0
ISIC_0014987,0.05360293015837669,11,17,1
ISIC_0014992,0.012821394950151443,12,17,0
ISIC_0014994,0.0008511315099895,13,17,0
ISIC_0015005,0.7088784575462341,14,17,1
ISIC_0015013,0.5269578099250793,15,17,0
ISIC_0015016,0.1822299361228943,16,17,0
ISIC_0015020,0.5961625576019287,17,17,0
ISIC_0015030,0.008270933292806149,18,17,0
ISIC_0015032,0.2696628272533417,19,17,0
ISIC_0015044,0.235509529709816,20,17,0
ISIC_0015071,0.7182686328887941,21,17,1
ISIC_0015082,0.06514555215835571,22,17,1
ISIC_0015110,0.7101486325263977,23,17,1
ISIC_0015113,0.35983455181121826,24,17,0
ISIC_0015124,0.3150535225868225,25,17,1
ISIC_0015129,0.10380475223064424,26,17,0
ISIC_0015130,0.007816199213266373,27,17,0
ISIC_0015136,0.5330008864402771,28,17,1
ISIC_0015139,0.2346608489751816,29,17,0
ISIC_0015142,0.5201934576034546,30,17,1
ISIC_0015149,0.2690401673316956,31,17,0
ISIC_0015156,0.09469383209943773,32,17,1
ISIC_0015163,0.5834071040153503,33,17,1
ISIC_0015170,0.11975442618131638,34,17,0
ISIC_0015171,0.021389946341514587,35,17,0
ISIC_0015173,0.1825770139694214,36,17,0
ISIC_0015176,0.13583555817604065,37,17,0
ISIC_0015184,0.043315563350915916,38,17,0
ISIC_0015189,0.211516797542572,39,17,1
ISIC_0015201,0.05559936910867691,0,18,0
ISIC_0015203,0.3865396976470947,1,18,0
ISIC_0015207,0.08849750459194182,2,18,0
ISIC_0015211,0.011167109943926334,3,18,0
ISIC_0015212,0.0005860582459717988,4,18,0
ISIC_0015219,0.04695016890764237,5,18,1
ISIC_0015232,0.2902248799800873,6,18,0
ISIC_0015256,0.1783595234155655,7,18,1
ISIC_0015264,0.011207794770598413,8,18,0
ISIC_0015274,0.1372414529323578,9,18,0
ISIC_0015293,0.07160178571939467,10,18,0
ISIC_0015298,0.0015262265224009752,11,18,0
ISIC_0015309,0.014508757740259169,12,18,0
ISIC_0015312,0.035319112241268165,13,18,0
ISIC_0015360,0.6870839595794678,14,18,0
ISIC_0015369,0.10664568841457367,15,18,0
ISIC_0015395,0.02841417118906975,16,18,0
ISIC_0015403,0.7851090431213379,17,18,0
ISIC_0015411,0.0005618621944449842,18,18,0
ISIC_0015416,0.30459991097450256,19,18,0
ISIC_0015417,0.03611882403492928,20,18,0
ISIC_0015440,0.0007980583468452097,21,18,0
ISIC_0015443,0.008003316819667816,22,18,0
ISIC_0015455,0.5386126041412354,23,18,0
ISIC_0015483,0.11406565457582475,24,18,0
ISIC_0015537,0.12027093023061752,25,18,0
ISIC_0015563,0.0988982617855072,26,18,0
ISIC_0015582,0.0007982251117937268,27,18,0
ISIC_0015627,0.0022415686398744587,28,18,0
ISIC_0015645,0.2136920690536499,29,18,0
ISIC_0015937,0.0064962608739733705,30,18,0
ISIC_0015942,0.004046418238431214,31,18,0
ISIC_0015944,0.1358713060617447,32,18,0
ISIC_0015949,0.002455264097079635,33,18,0
ISIC_0015957,0.010318539105355741,34,18,0
ISIC_0015966,0.025003451853990555,35,18,0
ISIC_0015967,0.004590413067489862,36,18,0
ISIC_0015968,0.4968133270740509,37,18,0
ISIC_0015974,0.03718284144997597,38,18,0
ISIC_0015975,0.0058132680132985115,39,18,0
ISIC_0015980,0.007787769660353661,0,19,0
ISIC_0015986,0.0066238073632121095,1,19,0
ISIC_0015993,0.02983744069933892,2,19,0
ISIC_0015994,0.01135103777050972,3,19,0
ISIC_0016012,0.060135096311569214,4,19,0
ISIC_0016026,0.05176694691181183,5,19,0
ISIC_0016029,0.066150963306427,6,19,0
ISIC_0016033,0.5076252222061157,7,19,0
ISIC_0016036,0.5901227593421936,8,19,0
ISIC_0016037,0.07776179909706116,9,19,0
ISIC_0016041,0.08971899747848511,10,19,0
ISIC_0016042,0.014984280802309513,11,19,0
ISIC_0016048,0.1227017194032669,12,19,0
ISIC_0016053,0.02171599306166172,13,19,0
ISIC_0016057,0.10621879249811172,14,19,0
ISIC_0016059,0.02150123193860054,15,19,0
ISIC_0016060,0.08395086228847504,16,19,0
ISIC_0016063,0.01544562540948391,17,19,0
ISIC_0016069,0.01738615706562996,18,19,0
