name,score,x,y,label
ISIC_0014186,0.19866205751895905,23,14,1
ISIC_0014189,0.26974686980247503,24,14,1
ISIC_0014190,0.28203144669532776,25,14,1
ISIC_0014217,0.3061935305595398,26,14,1
ISIC_0014222,0.26830506324768066,27,14,1
ISIC_0014249,0.29223525524139404,28,14,1
ISIC_0014255,0.20390373468399048,29,14,1
ISIC_0014270,0.19537492096424106,30,14,1
ISIC_0014288,0.16786806285381314,31,14,1
ISIC_0014291,0.25559061765670776,32,14,1
ISIC_0014299,0.2650846242904663,33,14,0
ISIC_0014311,0.2722292244434357,34,14,0
ISIC_0014316,0.22191102802753448,35,14,1
ISIC_0014324,0.31550469994544983,36,14,1
ISIC_0014327,0.19631654024124146,37,14,1
ISIC_0014328,0.2124822437763214,38,14,0
ISIC_0014336,0.2473386973142624,39,14,1
ISIC_0014361,0.2114609181880951,0,15,1
ISIC_0014365,0.18616457283496854,1,15,0
ISIC_0014392,0.1969725638628006,2,15,0
ISIC_0014428,0.1604669988155365,3,15,1
ISIC_0014430,0.1898418366909027,4,15,0
ISIC_0014434,0.24659185111522675,5,15,1
ISIC_0014440,0.17821252346038818,6,15,0
ISIC_0014441,0.1798800826072693,7,15,0
ISIC_0014454,0.21812628209590912,8,15,1
ISIC_0014476,0.23419423401355746,9,15,1
ISIC_0014486,0.2096147984266281,10,15,1
ISIC_0014489,0.17662543058395386,11,15,1
ISIC_0014490,0.1949518918991089,12,15,0
ISIC_0014498,0.16320757567882538,13,15,0
ISIC_0014506,0.25316309928894043,14,15,1
ISIC_0014507,0.2375817447900772,15,15,1
ISIC_0014511,0.2096994072198868,16,15,0
ISIC_0014526,0.191829726099968,17,15,0
ISIC_0014529,0.1569560170173645,18,15,0
ISIC_0014537,0.24687500298023224,19,15,0
ISIC_0014542,0.2381462454795837,20,15,1
ISIC_0014543,0.1886209547519684,21,15,1
ISIC_0014547,0.19664689898490906,22,15,0
ISIC_0014567,0.21678894758224487,23,15,0
ISIC_0014574,0.18060964345932007,24,15,0
ISIC_0014577,0.19727836549282074,25,15,0
ISIC_0014583,0.1115776002407074,26,15,0
ISIC_0014600,0.2078160792589188,27,15,0
ISIC_0014603,0.17976517975330353,28,15,0
ISIC_0014617,0.21392489969730374,29,15,0
ISIC_0014628,0.17015084624290466,30,15,0
ISIC_0014637,0.2537577748298645,31,15,0
ISIC_0014639,0.20308083295822146,32,15,0
ISIC_0014643,0.17083445191383362,33,15,0
ISIC_0014652,0.14665918052196505,34,15,0
ISIC_0014661,0.21224594116210935,35,15,0
ISIC_0014664,0.2519301474094391,36,15,0
ISIC_0014675,0.21654480695724487,37,15,0
ISIC_0014684,0.15925908088684082,38,15,0
ISIC_0014685,0.17788083851337433,39,15,0
ISIC_0014693,0.21765680611133573,0,16,0
ISIC_0014696,0.1919221729040146,1,16,0
ISIC_0014715,0.21618694067001346,2,16,0
ISIC_0014716,0.20017489790916446,3,16,0
ISIC_0014723,0.21350665390491488,4,16,0
ISIC_0014724,0.23506708443164825,5,16,0
ISIC_0014726,0.20971794426441195,6,16,0
ISIC_0014728,0.1892416924238205,7,16,0
ISIC_0014729,0.18579702079296112,8,16,0
ISIC_0014739,0.21141496300697327,9,16,0
ISIC_0014740,0.2285158932209015,10,16,0
ISIC_0014748,0.21524804830551147,11,16,0
ISIC_0014749,0.1586293876171112,12,16,0
ISIC_0014755,0.21428069472312927,13,16,0
ISIC_0014762,0.20290233194828036,14,16,0
ISIC_0014765,0.22812190651893616,15,16,0
ISIC_0014770,0.19207924604415894,16,16,0
ISIC_0014775,0.17545166611671448,17,16,0
ISIC_0014779,0.20408017933368686,18,16,0
ISIC_0014782,0.23354414105415344,19,16,0
ISIC_0014786,0.20482748746871948,20,16,0
ISIC_0014787,0.21281081438064572,21,16,0
ISIC_0014792,0.2887823581695557,22,16,0
ISIC_0014798,0.1874963343143463,23,16,0
ISIC_0014800,0.21754798293113708,24,16,1
ISIC_0014803,0.2230236679315567,25,16,0
ISIC_0014808,0.16220170259475708,26,16,0
ISIC_0014809,0.2294677197933197,27,16,1
ISIC_0014820,0.191541001200676,28,16,0
ISIC_0014825,0.15890470147132876,29,16,0
ISIC_0014829,0.22275087237358093,30,16,0
ISIC_0014830,0.22382578253746035,31,16,0
ISIC_0014838,0.21538257598876956,32,16,0
ISIC_0014843,0.2110365480184555,33,16,0
ISIC_0014844,0.19398538768291476,34,16,0
ISIC_0014845,0.15874254703521729,35,16,0
ISIC_0014846,0.2038859724998474,36,16,0
ISIC_0014850,0.19332686066627505,37,16,0
ISIC_0014860,0.1950746476650238,38,16,0
ISIC_0014879,0.1408890336751938,39,16,0
ISIC_0014898,0.19646966457366946,0,17,0
ISIC_0014904,0.20583602786064148,1,17,0
ISIC_0014921,0.17256250977516174,2,17,0
ISIC_0014923,0.15045911073684692,3,17,0
ISIC_0014927,0.16738095879554749,4,17,0
ISIC_0014938,0.1948436200618744,5,17,0
ISIC_0014941,0.1328679919242859,6,17,0
ISIC_0014947,0.12610694766044614,7,17,0
ISIC_0014949,0.2037820667028427,8,17,0
ISIC_0014951,0.23475101590156555,9,17,1
ISIC_0014958,0.21196885406970975,10,17,0
ISIC_0014987,0.20986634492874146,11,17,1
ISIC_0014992,0.2288298010826111,12,17,0
ISIC_0014994,0.17878541350364685,13,17,0
ISIC_0015005,0.18806786835193634,14,17,1
ISIC_0015013,0.2129077911376953,15,17,0
ISIC_0015016,0.2085133194923401,16,17,0
ISIC_0015020,0.22335447371006006,17,17,0
ISIC_0015030,0.21586112678050995,18,17,0
ISIC_0015032,0.26746666431426996,19,17,0
ISIC_0015044,0.18125838041305545,20,17,0
ISIC_0015071,0.1854584366083145,21,17,1
ISIC_0015082,0.2292870879173279,22,17,1
ISIC_0015110,0.22249692678451535,23,17,1
ISIC_0015113,0.17249809205532074,24,17,0
ISIC_0015124,0.1716144233942032,25,17,1
ISIC_0015129,0.19173842668533325,26,17,0
ISIC_0015130,0.14397649466991425,27,17,0
ISIC_0015136,0.2345083355903625,28,17,1
ISIC_0015139,0.14491082727909088,29,17,0
ISIC_0015142,0.20198523998260495,30,17,1
ISIC_0015149,0.19936829805374146,31,17,0
ISIC_0015156,0.1853388547897339,32,17,1
ISIC_0015163,0.243665412068367,33,17,1
ISIC_0015170,0.1946290135383606,34,17,0
ISIC_0015171,0.2741674780845642,35,17,0
ISIC_0015173,0.2170371264219284,36,17,0
ISIC_0015176,0.20941261947155,37,17,0
ISIC_0015184,0.16505596041679382,38,17,0
ISIC_0015189,0.22303204238414764,39,17,1
ISIC_0015201,0.14822104573249814,0,18,0
ISIC_0015203,0.24942155182361606,1,18,0
ISIC_0015207,0.2259140908718109,2,18,0
ISIC_0015211,0.1562935709953308,3,18,0
ISIC_0015212,0.2214064598083496,4,18,0
ISIC_0015219,0.2176588624715805,5,18,1
ISIC_0015232,0.25461500883102417,6,18,0
ISIC_0015256,0.21836791932582852,7,18,1
ISIC_0015264,0.1985425502061844,8,18,0
ISIC_0015274,0.2413492053747177,9,18,0
ISIC_0015293,0.19299918413162231,10,18,0
ISIC_0015298,0.1500188708305359,11,18,0
ISIC_0015309,0.23704326152801514,12,18,0
ISIC_0015312,0.2083584815263748,13,18,0
ISIC_0015360,0.1290925294160843,14,18,0
ISIC_0015369,0.19590911269187927,15,18,0
ISIC_0015395,0.17792917788028714,16,18,0
ISIC_0015403,0.2333741635084152,17,18,0
ISIC_0015411,0.1835936903953552,18,18,0
ISIC_0015416,0.18118451535701752,19,18,0
ISIC_0015417,0.2304908633232117,20,18,0
ISIC_0015440,0.22042827308177948,21,18,0
ISIC_0015443,0.19715958833694455,22,18,0
ISIC_0015455,0.17853084206581116,23,18,0
ISIC_0015483,0.25031685829162603,24,18,0
ISIC_0015537,0.2249968945980072,25,18,0
ISIC_0015563,0.22879940271377566,26,18,0
ISIC_0015582,0.14624431729316711,27,18,0
ISIC_0015627,0.1653275042772293,28,18,0
ISIC_0015645,0.21815699338912964,29,18,0
ISIC_0015937,0.16069990396499634,30,18,0
ISIC_0015942,0.18056179583072665,31,18,0
ISIC_0015944,0.23183856904506686,32,18,0
ISIC_0015949,0.1457483172416687,33,18,0
ISIC_0015957,0.1811928898096085,34,18,0
ISIC_0015966,0.14631783962249756,35,18,0
ISIC_0015967,0.19152921438217166,36,18,0
ISIC_0015968,0.2599565386772156,37,18,0
ISIC_0015974,0.14476822316646576,38,18,0
ISIC_0015975,0.21019817888736725,39,18,0
ISIC_0015980,0.21107864379882807,0,19,0
ISIC_0015986,0.18251526355743408,1,19,0
ISIC_0015993,0.19912758469581604,2,19,0
ISIC_0015994,0.16212114691734314,3,19,0
ISIC_0016012,0.24320560693740845,4,19,0
ISIC_0016026,0.2296009510755539,5,19,0
ISIC_0016029,0.1854049563407898,6,19,0
ISIC_0016033,0.19796396791934967,7,19,0
ISIC_0016036,0.29475539922714233,8,19,0
ISIC_0016037,0.19675444066524506,9,19,0
ISIC_0016041,0.2428717464208603,10,19,0
ISIC_0016042,0.1908527165651321,11,19,0
ISIC_0016048,0.16622592508792874,12,19,0
ISIC_0016053,0.2750829756259918,13,19,0
ISIC_0016057,0.2091617733240128,14,19,0
ISIC_0016059,0.1618870347738266,15,19,0
ISIC_0016060,0.2654210329055786,16,19,0
ISIC_0016063,0.16141055524349213,17,19,0
ISIC_0016069,0.1923387199640274,18,19,0
